num_cpf_cnpj;cod_cooperativa;cod_agencia;cod_conta;num_plastico;dat_transacao;vlr_transacao;nom_modalidade;nom_cidade_estabelecimento
267435491001;331;11;88530;11548;15/06/2023 22:28:18;87,8;CREDITO;PORTO ALEGRE
03105717060;640;19;30676;13040;15/06/2023 20:10:21;11,51;DEBITO;VITORIA
56841977730;331;19;94678;88895;17/06/2023 13:14:19;211,28;DEBITO;CAMARGO
547976863994;640;19;66708;16875;18/06/2023 18:48:14;5,51;DEBITO;VITORIA
447021508655;640;16;63560;68220;20/06/2023 19:52:25;6,61;DEBITO;BARREIRAS
326318387870;640;19;55241;44333;23/06/2023 21:38:11;122,48;DEBITO;PORTO NACIONAL
905118779976;331;15;70176;93227;24/06/2023 18:51:02;2,88;CREDITO;ESTREITO
963407679166;331;11;14384;98572;26/06/2023 12:20:49;15,5;CREDITO;CURITIBA
905118779976;331;15;70176;93227;26/06/2023 15:22:40;3,93;CREDITO;ESTREITO
556114862652;331;19;34704;19579;27/06/2023 09:22:48;6,02;DEBITO;BRASILIA
811071765628;331;04;88150;37748;29/06/2023 23:01:01;8,19;DEBITO;GOIANIA
56841977730;331;19;94678;88895;01/07/2023 15:29:48;40,52;DEBITO;NATAL
663988313885;331;11;33132;86015;04/07/2023 22:27:53;13,96;DEBITO;PORTO ALEGRE
437707388040;331;11;54676;15631;04/07/2023 17:17:10;23,2;CREDITO;PORTO ALEGRE
589434277566;331;15;89308;26849;05/07/2023 23:12:15;39,67;DEBITO;BELEM
585224148692;331;12;5363;95187;08/07/2023 14:52:08;45,13;DEBITO;ESTREITO
994175872125;331;12;14603;29806;08/07/2023 16:38:57;11,71;DEBITO;BELO HORIZONTE
663988313885;331;11;33132;86015;08/07/2023 15:28:41;6,16;DEBITO;PORTO ALEGRE
827045297905;331;15;44727;43086;10/07/2023 16:25:02;761,24;CREDITO;SAO PAULO
557421816337;331;11;18677;57395;10/07/2023 15:43:54;96,49;CREDITO;PORTO ALEGRE
994175872125;331;12;14603;29806;13/07/2023 22:29:36;5,83;DEBITO;BELO HORIZONTE
885821831143;640;19;99094;64669;13/07/2023 16:45:55;6,67;DEBITO;VITORIA
270908897076;331;11;52467;9618;13/07/2023 16:05:36;13,09;CREDITO;ESTREITO
291022678048;331;04;78221;23224;21/07/2023 15:58:48;88,88;CREDITO;SAO PAULO
432253220361;331;11;56495;63630;23/07/2023 14:31:23;40,26;CREDITO;PORTO ALEGRE
663988313885;331;11;33132;86015;23/07/2023 17:12:50;14,39;DEBITO;PORTO ALEGRE
284180286979;331;19;90852;16236;21/07/2023 15:23:17;27,93;CREDITO;JURUENA
524029581157;331;19;69779;22108;26/07/2023 11:46:34;57,47;DEBITO;BRASILIA
448788467123;640;19;12858;27101;26/07/2023 10:25:51;105,18;DEBITO;VITORIA
547976863994;640;19;66708;16875;26/07/2023 21:18:02;37,63;DEBITO;VITORIA
814878020990;331;19;71561;81159;30/07/2023 12:23:49;11,42;CREDITO;ESTREITO
811071765628;331;04;88150;37748;30/07/2023 16:02:32;45,89;DEBITO;SAO PAULO
542125515599;331;04;60102;97603;01/08/2023 21:15:55;34,65;DEBITO;SAO PAULO
824320283255;640;19;98971;57860;09/08/2023 22:00:21;17,67;DEBITO;VITORIA
03105717060;640;19;30676;13040;12/08/2023 09:54:56;6,32;DEBITO;VITORIA
715516243636;640;12;10663;82434;13/08/2023 12:50:52;101,97;DEBITO;SAO PAULO
789636148687;640;19;60391;65206;11/08/2023 16:38:31;29,77;DEBITO;VITORIA
910081970331;523;15;30237;7103;09/08/2023 10:07:53;19,98;DEBITO;SALVADOR
657039639274;640;19;71305;68692;08/08/2023 13:25:18;55,02;DEBITO;BRASILIA
547976863994;640;19;66708;16875;07/08/2023 13:10:15;33,6;DEBITO;CURITIBA
474824396459;640;16;7424;51387;05/08/2023 17:09:09;94,37;DEBITO;CURITIBA
83719366704;640;12;15739;38085;03/08/2023 18:38:02;5,06;DEBITO;CURITIBA
177919269646;331;11;90664;10490;30/07/2023 15:53:44;17,16;DEBITO;PORTO ALEGRE
811071765628;331;04;88150;37748;30/07/2023 14:02:40;7,74;DEBITO;SAO PAULO
953033981511;331;11;80192;16018;30/07/2023 18:56:41;6,89;CREDITO;ESTREITO
177919269646;331;11;90664;10490;29/07/2023 14:55:43;16,45;DEBITO;PORTO ALEGRE
340029274057;331;04;62598;66746;29/07/2023 14:51:28;33,68;DEBITO;SAO PAULO
557421816337;331;11;18677;57395;28/07/2023 10:31:19;6,24;CREDITO;PORTO ALEGRE
226774898261;331;16;22294;85722;26/07/2023 15:04:20;144,16;CREDITO;BELO HORIZONTE
785181503622;523;12;98732;45971;27/07/2023 11:22:52;42,73;DEBITO;BARUERI
663988313885;331;11;33132;86015;26/07/2023 16:09:06;22,11;DEBITO;SOROCABA
547976863994;640;19;66708;16875;22/07/2023 01:31:11;20,41;DEBITO;CURITIBA
226241838191;640;16;62728;95674;22/07/2023 17:17:15;31,47;DEBITO;BARREIRAS
45262434605;331;19;55683;94409;20/07/2023 15:46:02;69,63;CREDITO;BRASILIA
963407679166;331;11;14384;98572;18/07/2023 15:48:46;28,77;CREDITO;CURITIBA
663988313885;331;11;33132;86015;17/07/2023 22:00:49;53,15;DEBITO;PORTO ALEGRE
663988313885;331;11;33132;86015;17/07/2023 14:20:34;42,15;CREDITO;PORTO ALEGRE
02507391715;640;15;17511;91217;17/07/2023 08:56:14;7,61;DEBITO;RIO DE JANEIRO
100668978497;640;19;42684;51009;16/07/2023 10:28:14;16,9;DEBITO;VITORIA
663988313885;331;11;33132;86015;16/07/2023 10:33:28;49,55;CREDITO;PORTO ALEGRE
255189845121;523;04;90688;84684;15/07/2023 09:09:51;49,05;DEBITO;SALVADOR
761369893597;640;19;96643;88245;14/07/2023 00:41:24;13,35;DEBITO;VITORIA
424017679262;331;11;42414;7587;11/07/2023 19:01:13;8,27;CREDITO;OSASCO
715516243636;640;12;10663;82434;09/07/2023 00:45:48;26,37;DEBITO;SAO PAULO
21824697851;331;19;36600;47194;08/07/2023 20:56:32;138,48;CREDITO;BARREIRAS
811071765628;331;04;88150;37748;08/07/2023 15:31:55;18,12;DEBITO;ESTREITO
619574271739;331;15;79047;6281;06/07/2023 21:23:31;50,03;DEBITO;BRASILIA
718419065181;331;12;82157;32106;05/07/2023 15:55:34;16,33;CREDITO;SALVADOR
453603310739;331;11;94767;4268;27/08/2022 11:25:52;7,39;DEBITO;BELO HORIZONTE
902188823354;331;19;29825;14006;13/07/2022 13:46:15;124,06;CREDITO;BRASILIA
149061348282;331;11;31317;47849;21/10/2022 19:37:35;6,15;DEBITO;PORTO ALEGRE
462260668192;331;15;57252;48085;16/07/2022 13:09:25;50,67;CREDITO;ESTREITO
963407679166;331;11;14384;98572;26/07/2022 17:33:03;105,76;CREDITO;CURITIBA
149061348282;331;11;31317;47849;17/08/2022 11:53:13;37,86;CREDITO;PORTO ALEGRE
690702403582;331;11;72058;30071;27/08/2022 13:32:09;8,24;CREDITO;NATAL
903952180515;331;19;33422;72005;19/10/2022 16:49:43;6,56;DEBITO;BRASILIA
613085428546;331;11;21401;85932;21/10/2022 12:35:56;1,92;DEBITO;PORTO ALEGRE
359647267446;331;12;13362;21512;24/10/2022 21:58:22;2,95;DEBITO;SALVADOR
557421816337;331;11;18677;57395;30/10/2022 15:42:35;100,43;CREDITO;PORTO ALEGRE
721805475549;331;04;34751;12773;31/10/2022 17:50:09;30,66;CREDITO;SAO PAULO
613085428546;331;11;21401;85932;01/11/2022 14:43:29;5,81;DEBITO;PORTO ALEGRE
437707388040;331;11;54676;15631;01/11/2022 14:26:17;3,92;DEBITO;PORTO ALEGRE
502373227522;331;11;5897;26399;04/11/2022 14:41:38;5,18;DEBITO;PORTO ALEGRE
453603310739;331;11;94767;4268;06/11/2022 14:16:48;41,92;DEBITO;BELO HORIZONTE
557421816337;331;11;18677;57395;08/11/2022 14:28:47;64,73;CREDITO;PORTO ALEGRE
47309754961;331;04;5631;19471;08/11/2022 18:04:02;48,7;CREDITO;SOROCABA
902188823354;331;19;29825;14006;12/11/2022 21:32:38;10,52;CREDITO;PORTO ALEGRE
177919269646;331;11;90664;10490;12/11/2022 14:27:15;13,34;DEBITO;ESTREITO
250561010390;331;11;93144;47953;19/11/2022 23:05:39;13,22;CREDITO;ESTREITO
321310843567;331;15;56070;21280;25/11/2022 13:47:43;36,15;CREDITO;ESTREITO
970976143348;331;11;6680;4041;30/11/2022 13:21:24;26,04;DEBITO;PORTO ALEGRE
396872818177;331;11;61926;59869;01/12/2022 21:48:24;20,56;CREDITO;PORTO ALEGRE
970976143348;331;11;6680;4041;03/12/2022 02:32:55;32,07;DEBITO;OSASCO
742021665379;331;11;39691;98564;09/12/2022 20:41:30;201,29;DEBITO;
663988313885;331;11;33132;86015;13/12/2022 16:24:57;57,62;DEBITO;PORTO ALEGRE
585224148692;331;12;5363;95187;15/12/2022 02:47:38;8,98;CREDITO;ESTREITO
432253220361;331;11;56495;63630;14/12/2022 16:25:34;3,28;CREDITO;PORTO ALEGRE
177919269646;331;11;90664;10490;14/12/2022 15:17:04;12,32;DEBITO;ESTREITO
78254576062;331;11;32511;77260;02/01/2023 14:20:39;3,69;DEBITO;PORTO ALEGRE
533657563587;331;19;83019;60855;04/01/2023 13:05:58;43,8;DEBITO;BRASILIA
663988313885;331;11;33132;86015;05/01/2023 14:37:07;249,8;CREDITO;BRASILIA
619574271739;331;15;79047;6281;06/01/2023 15:43:22;30,9;CREDITO;ESTREITO
903952180515;331;19;33422;72005;10/01/2023 15:34:50;5,86;DEBITO;BRASILIA
130026642316;331;19;79792;73468;12/01/2023 20:15:45;40,2;CREDITO;BRASILIA
557421816337;331;11;18677;57395;13/01/2023 20:57:46;102,36;CREDITO;PORTO ALEGRE
149061348282;331;11;31317;47849;16/01/2023 15:48:32;4,12;CREDITO;PORTO ALEGRE
226774898261;331;16;22294;85722;15/01/2023 15:26:38;58,3;CREDITO;PORTO NACIONAL
267435491001;331;11;88530;11548;19/01/2023 14:51:38;44,1;CREDITO;PORTO ALEGRE
533657563587;331;19;83019;60855;01/02/2023 14:12:42;5,66;DEBITO;BRASILIA
533657563587;331;19;83019;60855;01/02/2023 19:00:52;16,82;DEBITO;BRASILIA
970976143348;331;11;6680;4041;01/02/2023 15:17:01;39,84;DEBITO;PORTO ALEGRE
972255802096;331;11;59094;12687;01/02/2023 15:56:38;5,56;CREDITO;BRASILIA
663988313885;331;11;33132;86015;03/02/2023 23:36:19;210,04;DEBITO;PORTO ALEGRE
774724913912;331;12;63065;16549;04/02/2023 11:04:55;5,36;DEBITO;ESTREITO
742021665379;331;11;39691;98564;05/02/2023 14:51:51;11,03;DEBITO;PORTO ALEGRE
437707388040;331;11;54676;15631;07/02/2023 17:20:08;16,5;CREDITO;SAO PAULO
502373227522;331;11;5897;26399;09/02/2023 17:50:58;6,43;DEBITO;PORTO ALEGRE
235851474194;331;11;36482;81449;11/02/2023 21:18:07;43,94;DEBITO;PORTO ALEGRE
736156096495;331;19;4711;99693;13/02/2023 14:26:33;64,8;DEBITO;ESTREITO
736156096495;331;19;4711;99693;20/02/2023 14:16:14;99,29;DEBITO;JURUENA
663988313885;331;11;33132;86015;25/02/2023 14:53:01;71,09;CREDITO;PORTO NACIONAL
149061348282;331;11;31317;47849;26/02/2023 14:06:57;5,09;CREDITO;PORTO ALEGRE
930109302247;331;11;34866;19102;01/03/2023 21:55:28;52,15;CREDITO;NATAL
359647267446;331;12;13362;21512;03/03/2023 06:32:50;8,6;CREDITO;ESTREITO
437707388040;331;11;54676;15631;03/03/2023 15:10:40;11,29;CREDITO;CURITIBA
78254576062;331;11;32511;77260;03/03/2023 15:23:20;11,8;CREDITO;BRASILIA
873186841800;331;04;59738;48670;06/03/2023 23:04:33;212,89;CREDITO;CURITIBA
970976143348;331;11;6680;4041;05/03/2023 14:21:08;58,83;DEBITO;PORTO ALEGRE
663988313885;331;11;33132;86015;08/03/2023 15:44:42;7,35;DEBITO;PORTO ALEGRE
663988313885;331;11;33132;86015;10/03/2023 20:08:50;61,01;DEBITO;PORTO ALEGRE
663988313885;331;11;33132;86015;12/03/2023 16:07:31;10,44;DEBITO;PORTO ALEGRE
125225873262;331;16;52769;90225;16/03/2023 23:38:25;107,61;CREDITO;BARREIRAS
663988313885;331;11;33132;86015;16/03/2023 18:52:05;6,81;DEBITO;PORTO ALEGRE
905118779976;331;15;70176;93227;16/03/2023 14:10:34;21,17;CREDITO;ESTREITO
483071387011;331;15;16778;24531;16/03/2023 15:11:59;151,58;CREDITO;ESTREITO
435221270977;331;11;73767;80531;21/03/2023 22:11:42;29,11;DEBITO;PORTO ALEGRE
690702403582;331;11;72058;30071;23/03/2023 14:25:45;15,47;CREDITO;NATAL
791659053970;331;11;43276;68299;24/03/2023 14:03:28;2,18;CREDITO;PORTO ALEGRE
250561010390;331;11;93144;67877;27/03/2023 21:31:23;7,54;CREDITO;ESTREITO
350087028831;331;11;28589;57076;28/03/2023 18:48:21;36,41;CREDITO;GOIANIA
827045297905;331;15;44727;43086;04/04/2023 20:13:56;12,59;CREDITO;ESTREITO
970976143348;331;11;6680;4041;05/04/2023 15:33:15;13,31;DEBITO;PORTO ALEGRE
557421816337;331;11;18677;57395;08/04/2023 14:30:35;33,88;CREDITO;PORTO ALEGRE
963407679166;331;11;14384;98572;09/04/2023 21:43:06;56,18;CREDITO;CURITIBA
130911553772;331;11;96971;65628;10/04/2023 16:16:42;17,92;DEBITO;PORTO ALEGRE
742021665379;331;11;39691;98564;11/04/2023 07:43:35;10,33;CREDITO;PORTO ALEGRE
970976143348;331;11;6680;4041;12/04/2023 14:18:18;39,08;DEBITO;PORTO ALEGRE
663988313885;331;11;33132;86015;16/04/2023 23:22:03;67,89;CREDITO;BELO HORIZONTE
502373227522;331;11;5897;26399;16/04/2023 14:21:39;168,76;DEBITO;PORTO ALEGRE
78254576062;331;11;32511;77260;19/04/2023 14:25:52;2,28;CREDITO;PORTO ALEGRE
321310843567;331;15;56070;70676;23/04/2023 20:24:19;40,52;DEBITO;ESTREITO
321310843567;331;15;56070;70676;01/05/2023 00:00:05;23,63;DEBITO;ESTREITO
827045297905;331;15;44727;43086;07/05/2023 14:53:50;21,22;CREDITO;ESTREITO
663988313885;331;11;33132;86015;08/05/2023 22:27:38;32,03;DEBITO;PORTO ALEGRE
731959689461;331;12;85572;23044;07/05/2023 14:49:32;33,41;CREDITO;ESTREITO
270908897076;331;11;52467;9618;06/05/2023 14:37:31;13,96;CREDITO;CURITIBA
78254576062;331;11;32511;77260;10/05/2023 14:40:20;16,34;CREDITO;ESTREITO
396872818177;331;11;61926;59869;13/05/2023 15:52:28;234,8;CREDITO;GOIANIA
447021508655;640;16;63560;68220;18/05/2023 18:19:20;2,18;DEBITO;BARREIRAS
663988313885;331;11;33132;86015;23/05/2023 15:47:30;39,35;CREDITO;PORTO ALEGRE
427511388707;331;11;34251;8094;24/05/2023 00:37:24;14,08;DEBITO;LUIS EDUARDO
270908897076;331;11;52467;9618;23/05/2023 15:36:29;119,64;CREDITO;BRASILIA
791659053970;331;11;43276;68299;24/05/2023 16:25:49;158,95;CREDITO;BRASILIA
970976143348;331;11;6680;4041;02/06/2023 00:03:58;7,13;DEBITO;PORTO ALEGRE
630175370105;331;11;86399;71893;04/06/2023 15:34:33;19,58;DEBITO;NATAL
786846707144;331;12;71923;60881;04/06/2023 18:42:31;8,14;DEBITO;BELO HORIZONTE
547976863994;640;19;66708;16875;05/06/2023 15:10:30;16,96;DEBITO;CAMARGO
176000898936;331;12;9406;53684;05/06/2023 22:16:09;1036,93;DEBITO;
584446332974;331;04;14641;62497;08/06/2023 14:01:37;12,09;DEBITO;SAO PAULO
256899871435;640;19;8582;94829;08/06/2023 20:33:15;47,7;DEBITO;VITORIA
742021665379;331;11;39691;98564;09/06/2023 14:21:31;50,79;CREDITO;PORTO ALEGRE
970976143348;331;11;6680;4041;09/06/2023 23:53:02;96,17;DEBITO;PORTO ALEGRE
21824697851;331;19;36600;47194;11/06/2023 15:32:02;5,62;CREDITO;CURITIBA
177919269646;331;11;90664;10490;14/06/2023 14:53:18;5,1;DEBITO;BRASILIA
953033981511;331;11;80192;16018;26/06/2023 08:42:30;7,33;CREDITO;ESTREITO
690702403582;331;11;72058;30071;26/06/2023 14:16:33;85,57;CREDITO;BELO HORIZONTE
507438459858;640;12;27541;33460;27/06/2023 16:40:26;6,78;DEBITO;SAO PAULO
226774898261;331;16;22294;85722;27/06/2023 12:45:50;297,36;CREDITO;CAMARGO
524029581157;331;19;69779;22108;30/06/2023 22:17:37;19,97;DEBITO;BRASILIA
953033981511;331;11;80192;16018;30/06/2023 14:02:35;3,24;CREDITO;ESTREITO
715516243636;640;12;10663;82434;01/07/2023 23:42:40;19,89;DEBITO;SAO PAULO
845839476038;640;19;32782;99944;03/07/2023 12:52:03;14,51;DEBITO;VITORIA
507366228964;331;11;90453;52194;04/07/2023 21:23:09;620,03;CREDITO;PORTO ALEGRE
970976143348;331;11;6680;4041;03/07/2023 19:31:49;34,77;DEBITO;PORTO ALEGRE
156671646484;523;12;52887;69358;02/07/2023 21:20:17;16,3;DEBITO;RIO DE JANEIRO
437707388040;331;11;54676;15631;02/07/2023 18:31:16;14,45;CREDITO;PORTO ALEGRE
56841977730;331;19;94678;88895;01/07/2023 16:02:00;675,11;DEBITO;BRASILIA
715516243636;640;12;10663;82434;01/07/2023 11:54:53;16;DEBITO;SAO PAULO
613085428546;331;11;21401;97774;29/06/2023 15:44:09;56,7;DEBITO;SAO PAULO
663988313885;331;11;33132;86015;29/06/2023 14:00:29;21,01;DEBITO;PORTO ALEGRE
905118779976;331;15;70176;93227;28/06/2023 14:06:38;2,93;CREDITO;ESTREITO
613085428546;331;11;21401;97774;28/06/2023 14:37:23;15,21;DEBITO;SAO PAULO
556114862652;331;19;34704;19579;27/06/2023 01:36:19;13,66;DEBITO;BRASILIA
270908897076;331;11;52467;9618;27/06/2023 03:28:23;43,32;CREDITO;ESTREITO
663988313885;331;11;33132;86015;26/06/2023 14:53:17;39,22;DEBITO;SOROCABA
715516243636;640;12;10663;82434;25/06/2023 20:24:20;33,53;DEBITO;GOIANIA
613085428546;331;11;21401;97774;26/06/2023 00:24:58;22,21;DEBITO;SAO PAULO
851428470824;331;11;47669;42511;23/06/2023 14:11:45;41,58;CREDITO;ESTREITO
110284744486;331;04;67057;61068;20/06/2023 15:32:36;14,81;DEBITO;ESTREITO
785181503622;523;12;98732;45971;19/06/2023 09:48:55;309,19;DEBITO;SALVADOR
786846707144;331;12;71923;60881;19/06/2023 17:25:29;9,34;DEBITO;BELO HORIZONTE
267435491001;331;11;88530;11548;19/06/2023 15:17:29;127,75;CREDITO;PORTO ALEGRE
02507391715;640;15;17511;91217;17/06/2023 19:09:06;47,37;DEBITO;RIO DE JANEIRO
585224148692;331;12;5363;95187;16/06/2023 14:00:51;93,39;CREDITO;SALVADOR
851428470824;331;11;47669;42511;10/06/2023 11:45:45;11,48;CREDITO;CURITIBA
23409006760;523;12;88457;96928;09/06/2023 18:27:10;24,7;DEBITO;PORTO NACIONAL
256899871435;640;19;8582;94829;09/06/2023 18:48:42;53,51;DEBITO;VITORIA
970976143348;331;11;6680;4041;09/06/2023 19:54:07;237,18;DEBITO;PORTO ALEGRE
436135179032;331;19;53449;41316;09/06/2023 15:11:44;118,36;CREDITO;SOROCABA
645273223384;331;04;36402;47637;07/06/2023 14:35:24;2,78;DEBITO;ESTREITO
970976143348;331;11;6680;4041;07/06/2023 15:52:10;5,76;DEBITO;PORTO NACIONAL
685221771588;331;11;51383;35674;04/06/2023 14:54:04;166,71;CREDITO;LUIS EDUARDO
502373227522;331;11;5897;26399;04/06/2023 19:40:55;16,13;DEBITO;PORTO ALEGRE
786846707144;331;12;71923;60881;04/06/2023 20:35:17;11,03;DEBITO;BELO HORIZONTE
842887481729;331;15;64719;43098;02/06/2023 14:04:44;32,15;CREDITO;ESTREITO
250561010390;331;11;93144;67877;02/06/2023 03:02:19;12,27;CREDITO;ESTREITO
917100361826;331;12;6641;58971;30/05/2023 23:05:13;46,77;DEBITO;
970976143348;331;11;6680;4041;31/05/2023 14:37:05;12,14;DEBITO;PORTO ALEGRE
814878020990;331;19;71561;66980;29/05/2023 15:21:55;104,33;CREDITO;CURITIBA
437237210374;640;15;60605;9908;30/05/2023 21:22:36;3,62;DEBITO;RIO DE JANEIRO
507438459858;640;12;27541;33460;28/05/2023 11:22:50;115,07;DEBITO;SAO PAULO
842887481729;331;15;64719;43098;28/05/2023 14:08:25;88,1;CREDITO;ESTREITO
742021665379;331;11;39691;98564;27/05/2023 14:38:06;31,91;DEBITO;PORTO ALEGRE
930109302247;331;11;34866;19102;27/05/2023 22:14:17;765,99;CREDITO;GOIANIA
685221771588;331;11;51383;35674;24/05/2023 15:14:41;1112,9;CREDITO;PORTO ALEGRE
149061348282;331;11;31317;47849;21/05/2023 20:47:42;17,33;CREDITO;PORTO ALEGRE
663988313885;331;11;33132;86015;21/05/2023 15:26:29;65,33;DEBITO;SOROCABA
930109302247;331;11;34866;19102;20/05/2023 22:56:35;12,05;CREDITO;NATAL
613085428546;331;11;21401;97774;20/05/2023 15:15:44;59,46;DEBITO;SAO PAULO
786846707144;331;12;71923;28487;19/05/2023 18:11:16;53,01;DEBITO;BELO HORIZONTE
396872818177;331;11;61926;59869;18/05/2023 15:18:24;85,89;CREDITO;GOIANIA
963407679166;331;11;14384;98572;16/05/2023 14:40:13;28,06;CREDITO;SALVADOR
613085428546;331;11;21401;97774;16/05/2023 23:15:09;93,62;DEBITO;SAO PAULO
917100361826;331;12;6641;58971;16/05/2023 12:27:04;15,95;DEBITO;BELO HORIZONTE
437707388040;331;11;54676;15631;14/05/2023 14:11:48;2,96;CREDITO;ESTREITO
614762168976;331;11;77060;43299;11/05/2023 14:50:54;9,69;DEBITO;PORTO ALEGRE
78254576062;331;11;32511;77260;09/05/2023 10:56:46;13,69;CREDITO;PORTO ALEGRE
78254576062;331;11;32511;77260;09/05/2023 14:30:45;274,3;CREDITO;ESTREITO
663988313885;331;11;33132;86015;06/05/2023 15:51:06;36,4;DEBITO;PORTO ALEGRE
827045297905;331;15;44727;43086;30/04/2023 20:44:25;18,67;CREDITO;ESTREITO
827045297905;331;15;44727;43086;29/04/2023 14:23:20;10,98;CREDITO;ESTREITO
321242418500;640;15;22409;68890;29/04/2023 01:01:34;29,81;DEBITO;BRASILIA
715516243636;640;12;10663;82434;27/04/2023 12:55:57;31,25;DEBITO;SAO PAULO
502373227522;331;11;5897;26399;25/04/2023 14:11:37;10,77;DEBITO;SOROCABA
577766380628;331;12;57859;68354;24/04/2023 14:41:42;1,03;CREDITO;CURITIBA
502373227522;331;11;5897;26399;19/04/2023 02:31:02;42,86;DEBITO;PORTO ALEGRE
827045297905;331;15;44727;43086;19/04/2023 00:57:17;5,4;CREDITO;ESTREITO
267435491001;331;11;88530;11548;14/04/2023 23:47:21;11,73;CREDITO;ESTREITO
663988313885;331;11;33132;86015;14/04/2023 17:00:17;27,77;CREDITO;ESTREITO
663988313885;331;11;33132;86015;13/04/2023 15:18:41;223,2;DEBITO;PORTO ALEGRE
557421816337;331;11;18677;57395;07/04/2023 17:08:26;39,23;CREDITO;PORTO ALEGRE
690702403582;331;11;72058;30071;07/04/2023 14:22:32;7,58;CREDITO;NATAL
77402299113;331;11;24343;52030;06/04/2023 13:22:37;9,04;CREDITO;ESTREITO
78254576062;331;11;32511;77260;05/04/2023 12:17:51;8,96;CREDITO;ESTREITO
502373227522;331;11;5897;26399;05/04/2023 14:20:47;2,04;DEBITO;PORTO ALEGRE
970976143348;331;11;6680;4041;03/04/2023 14:15:37;75,18;DEBITO;PORTO ALEGRE
585224148692;331;12;5363;95187;02/04/2023 14:32:07;9,55;CREDITO;ESTREITO
736156096495;331;19;4711;99693;01/04/2023 22:54:21;11,36;DEBITO;VITORIA
235851474194;331;11;36482;81449;01/04/2023 01:45:43;15,07;DEBITO;PORTO ALEGRE
902188823354;331;19;29825;14006;30/03/2023 14:55:19;30,79;CREDITO;ESTREITO
663988313885;331;11;33132;86015;29/03/2023 18:34:08;16,27;DEBITO;PORTO ALEGRE
827045297905;331;15;44727;43086;27/03/2023 10:25:54;16,93;CREDITO;ESTREITO
827045297905;331;15;44727;43086;18/03/2023 14:38:03;12,8;CREDITO;ESTREITO
396872818177;331;11;61926;59869;18/03/2023 17:41:29;8,74;CREDITO;PORTO ALEGRE
557421816337;331;11;18677;57395;15/03/2023 22:08:57;17,6;CREDITO;PORTO ALEGRE
827045297905;331;15;44727;43086;14/03/2023 14:02:24;9,55;CREDITO;ESTREITO
576666004026;331;11;50487;30670;14/03/2023 15:06:09;2,95;DEBITO;PORTO ALEGRE
45262434605;331;19;55683;94409;14/03/2023 13:25:30;167,33;CREDITO;BRASILIA
949239435165;331;19;75964;17196;13/03/2023 14:35:06;38,03;CREDITO;GOIANIA
577766380628;331;12;57859;68354;07/03/2023 16:42:44;62,69;CREDITO;PORTO NACIONAL
774724913912;331;12;63065;16549;05/03/2023 05:10:30;8,39;DEBITO;SALVADOR
226774898261;331;16;22294;85722;04/03/2023 12:21:42;64,17;CREDITO;PORTO NACIONAL
502373227522;331;11;5897;26399;04/03/2023 03:08:17;12,93;DEBITO;PORTO ALEGRE
970976143348;331;11;6680;4041;04/03/2023 16:10:10;41,06;DEBITO;PORTO ALEGRE
226774898261;331;16;22294;85722;03/03/2023 23:10:22;107,26;CREDITO;PORTO NACIONAL
21824697851;331;19;36600;47194;03/03/2023 12:18:00;79,93;CREDITO;CURITIBA
609262955617;331;19;30980;12479;02/03/2023 18:07:00;20,35;CREDITO;BRASILIA
754858696670;331;11;25965;78794;02/03/2023 20:36:22;27,38;CREDITO;NATAL
250561010390;331;11;93144;47953;02/03/2023 14:30:48;125,15;CREDITO;CURITIBA
731959689461;331;12;85572;23044;02/03/2023 22:36:44;16,8;CREDITO;BARUERI
663988313885;331;11;33132;86015;28/02/2023 14:30:18;23,86;CREDITO;PORTO ALEGRE
350087028831;331;11;28589;57076;27/02/2023 12:38:05;23,92;CREDITO;ESTREITO
888808400486;331;19;47094;72114;25/02/2023 15:06:25;77,71;DEBITO;BRASILIA
827045297905;331;15;44727;43086;24/02/2023 14:56:14;21,26;CREDITO;ESTREITO
663988313885;331;11;33132;86015;23/02/2023 14:20:15;17,55;CREDITO;BARREIRAS
663988313885;331;11;33132;86015;22/02/2023 17:36:27;34,24;CREDITO;BARREIRAS
827045297905;331;15;44727;43086;23/02/2023 01:55:08;6,96;CREDITO;ESTREITO
130911553772;331;11;96971;65628;20/02/2023 14:37:33;11,69;DEBITO;NATAL
396872818177;331;11;61926;59869;19/02/2023 14:36:09;24,85;DEBITO;PORTO ALEGRE
149061348282;331;11;31317;47849;18/02/2023 15:49:21;10,25;CREDITO;PORTO ALEGRE
547976863994;640;19;66708;16875;23/06/2023 12:41:59;331,02;DEBITO;VITORIA
149061348282;331;11;31317;47849;16/02/2023 22:46:59;7,51;CREDITO;PORTO ALEGRE
130911553772;331;11;96971;65628;13/02/2023 18:01:43;16,87;DEBITO;PALMAS
663988313885;331;11;33132;86015;12/02/2023 16:05:35;59,46;CREDITO;PORTO ALEGRE
609262955617;331;19;30980;12479;12/02/2023 11:44:59;90,66;CREDITO;BRASILIA
609262955617;331;19;30980;12479;11/02/2023 22:40:21;10,41;CREDITO;GOIANIA
851428470824;331;11;47669;42511;11/02/2023 14:53:54;1,75;DEBITO;PORTO ALEGRE
149061348282;331;11;31317;47849;11/02/2023 20:41:37;9,68;CREDITO;ESTREITO
350087028831;331;11;28589;57076;09/02/2023 00:19:03;212,62;CREDITO;PORTO ALEGRE
